BodyType,Make,GenModel,Model,Fuel,EngineSizeSimple,EngineSizeDesc,Number
Motorcycles,APRILIA,APRILIA MOTO 6.5,MOTO 6.5,Petrol,700,601cc to 700cc,1
Motorcycles,APRILIA,APRILIA RS 125,RS 125,Petrol,125,51cc to 125cc,85
Motorcycles,APRILIA,APRILIA RS 125,RS 125R EXTREMA,Petrol,125,51cc to 125cc,1
Motorcycles,APRILIA,APRILIA RS 250 R,RS 250 R,Petrol,300,201cc to 300cc,2
Motorcycles,APRILIA,APRILIA RSV 1000,RSV 1000 R,Petrol,1000,901cc to 1000cc,1
Motorcycles,APRILIA,APRILIA RSV 1000,RSV 1000 R,Petrol,1100,1001cc to 1100cc,1
Motorcycles,APRILIA,APRILIA RSV 4,RSV 4 R,Petrol,1000,901cc to 1000cc,1
Motorcycles,APRILIA,APRILIA SCARABEO,Scarabeo,Petrol,500,401cc to 500cc,2
Motorcycles,APRILIA,APRILIA SL 1000,SL 1000,Petrol,1100,1001cc to 1100cc,1
Motorcycles,APRILIA,APRILIA SR 50,SR 50,Petrol,50,Up to 50cc,1
Motorcycles,APRILIA,APRILIA SXR,SXR 50,Petrol,50,Up to 50cc,56
Motorcycles,APRILIA,APRILIA SXV,SXV 4.5,Petrol,500,401cc to 500cc,1
Motorcycles,APRILIA,APRILIA TUAREG,TUAREG 660,Petrol,700,601cc to 700cc,1
Motorcycles,APRILIA,APRILIA TUONO,TUONO 1000,Petrol,1000,901cc to 1000cc,1
Motorcycles,APRILIA,APRILIA TUONO,TUONO 125,Petrol,125,51cc to 125cc,27
Motorcycles,APRILIA,APRILIA TUONO,TUONO 660,Petrol,700,601cc to 700cc,151
Cars,ARIEL,ARIEL Model Unknown,Missing,Diesel,2000,1901cc to 2000cc,1
Cars,ARIEL,ARIEL Model Unknown,Missing,Petrol,2000,1901cc to 2000cc,38
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,1000,901cc to 1000cc,2
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,1100,1001cc to 1100cc,2
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,1300,1201cc to 1300cc,1
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,200,151cc to 200cc,1
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,300,201cc to 300cc,3
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,400,301cc to 400cc,4
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,500,401cc to 500cc,2
Motorcycles,ARIEL,ARIEL Model Unknown,Missing,Petrol,700,601cc to 700cc,2
Motorcycles,ARIEL,ARIEL Model Unknown,MISSING,Petrol,600,501cc to 600cc,2
Heavy goods vehicles,ARRIVAL,ARRIVAL VAN,VAN,Battery electric,[z],[z],3
Motorcycles,Artisan,ARTISAN ES1-PRO,ES1-PRO,Battery electric,[z],[z],16
Motorcycles,Artisan,ARTISAN EV 2000,EV 2000,Battery electric,[z],[z],73
Motorcycles,Artisan,ARTISAN JS,JS2A,Battery electric,[z],[z],10
Motorcycles,ARTISAN,ARTISAN EVO,EVO MOONSTER,Battery electric,[z],[z],11
Motorcycles,ARTISAN,ARTISAN MODEL MISSING,MISSING,Petrol,300,201cc to 300cc,1
Motorcycles,Askoll,Askoll ES SERIES,02 ES3 EVO,Battery electric,[z],[z],1
Motorcycles,Askoll,Askoll NGS SERIES,03 NGS2,Battery electric,[z],[z],1
Motorcycles,ASKOLL,ASKOLL ESPRO,01 ESPRO 45,Battery electric,[z],[z],1
Motorcycles,ASKOLL,ASKOLL ESPRO,01 ESPRO K1-K2,Battery electric,[z],[z],1
Motorcycles,ASKOLL,ASKOLL ESPRO,02 ESPRO 70,Battery electric,[z],[z],217
Cars,ASTON MARTIN,ASTON MARTIN DB11,DB11 AMR V12 AUTO,Petrol,5300,5201cc to 5300cc,29
Cars,ASTON MARTIN,ASTON MARTIN DB11,DB11 V8 AUTO,Petrol,4000,3901cc to 4000cc,90
Cars,ASTON MARTIN,ASTON MARTIN DB11,DB11 V8 VOLANTE AUTO,Petrol,4000,3901cc to 4000cc,81
Cars,ASTON MARTIN,ASTON MARTIN DB2/4,DB2/4,Petrol,3000,2901cc to 3000cc,1
Cars,ASTON MARTIN,ASTON MARTIN DB4,DB4,Petrol,3700,3601cc to 3700cc,4
Cars,ASTON MARTIN,ASTON MARTIN DB4,DB4,Petrol,4300,4201cc to 4300cc,1
Cars,ASTON MARTIN,ASTON MARTIN DB5,DB5,Petrol,4100,4001cc to 4100cc,1
Cars,ASTON MARTIN,ASTON MARTIN DB6,DB6,Petrol,4000,3901cc to 4000cc,4
Cars,ASTON MARTIN,ASTON MARTIN DB6,DB6,Petrol,4100,4001cc to 4100cc,1
Cars,ASTON MARTIN,ASTON MARTIN DB7,DB7,Petrol,3300,3201cc to 3300cc,1
Cars,ASTON MARTIN,ASTON MARTIN DB9,DB9,Petrol,6000,5901cc to 6000cc,2
Cars,ASTON MARTIN,ASTON MARTIN DB9,DB9,Petrol,6100,6001cc to 6100cc,2
Cars,ASTON MARTIN,ASTON MARTIN DB9,DB9 AUTO,Petrol,6000,5901cc to 6000cc,1
Cars,ASTON MARTIN,ASTON MARTIN DB9,DB9 VOLANTE,Petrol,6000,5901cc to 6000cc,2
Cars,ASTON MARTIN,ASTON MARTIN DBS,DBS,Petrol,4000,3901cc to 4000cc,2
Cars,ASTON MARTIN,ASTON MARTIN DBS,DBS,Petrol,6000,5901cc to 6000cc,3
Cars,ASTON MARTIN,ASTON MARTIN DBS,DBS SUPERLEGGERA V12 AUTO,Petrol,5300,5201cc to 5300cc,142
Cars,ASTON MARTIN,ASTON MARTIN DBS,DBS V8,Petrol,5400,5301cc to 5400cc,1
Cars,ASTON MARTIN,ASTON MARTIN DBX,DBX V8 AUTO,Petrol,4000,3901cc to 4000cc,329
Cars,ASTON MARTIN,ASTON MARTIN Model Missing,Missing,Petrol,5300,5201cc to 5300cc,6
Cars,ASTON MARTIN,ASTON MARTIN Model Missing,Missing,Petrol,6000,5901cc to 6000cc,6
Cars,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Missing,Petrol,4000,3901cc to 4000cc,9
Cars,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Missing,Petrol,4300,4201cc to 4300cc,3
Cars,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Missing,Petrol,6500,6401cc to 6500cc,1
Light goods vehicles,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Missing,Petrol,3000,2901cc to 3000cc,8
Light goods vehicles,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Missing,Petrol,4000,3901cc to 4000cc,16
Other vehicles,ASTON MARTIN,ASTON MARTIN MODEL MISSING,Missing,Battery electric,[z],[z],1
Cars,ASTON MARTIN,ASTON MARTIN SPEEDSTER,SPEEDSTER V12 AUTO,Petrol,5300,5201cc to 5300cc,6
Cars,ASTON MARTIN,ASTON MARTIN V12 VANQUISH,V12 VANQUISH,Petrol,6000,5901cc to 6000cc,2
Cars,ASTON MARTIN,ASTON MARTIN V8,V8,Petrol,5400,5301cc to 5400cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANQUISH,VANQUISH ZAGATO SPEEDSTER AUTO,Petrol,6000,5901cc to 6000cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE,Petrol,4000,3901cc to 4000cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE,Petrol,4300,4201cc to 4300cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE,Petrol,4400,4301cc to 4400cc,2
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE,Petrol,4800,4701cc to 4800cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE AMR V8,Petrol,4000,3901cc to 4000cc,7
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE F1 ED V8 ROADSTER AUTO,Petrol,4000,3901cc to 4000cc,5
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE F1 EDITION V8 AUTO,Petrol,4000,3901cc to 4000cc,31
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE N430,Petrol,4800,4701cc to 4800cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE V8,Petrol,4000,3901cc to 4000cc,25
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE V8,Petrol,4800,4701cc to 4800cc,1
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE V8 AUTO,Petrol,4000,3901cc to 4000cc,183
Cars,ASTON MARTIN,ASTON MARTIN VANTAGE,VANTAGE V8 ROADSTER AUTO,Petrol,4000,3901cc to 4000cc,112
Cars,ASTON MARTIN,ASTON MARTIN VIRAGE,VIRAGE,Petrol,5400,5301cc to 5400cc,1
Cars,ASTON MARTIN,ASTON MARTIN VIRAGE,VIRAGE VOLANTE,Petrol,6000,5901cc to 6000cc,1
Cars,ASTON MARTIN,ASTON MARTIN VOLANTE,VOLANTE,Petrol,5400,5301cc to 5400cc,2
Motorcycles,ATALA,ATALA MODEL MISSING,Missing,Petrol,300,201cc to 300cc,1
Motorcycles,ATALA,ATALA MODEL MISSING,Missing,Petrol,50,Up to 50cc,3
Other vehicles,ATLAS,ATLAS Model Missing,Missing,Diesel,1100,1001cc to 1100cc,1
Cars,AUDI,AUDI 80,80,Petrol,2800,2701cc to 2800cc,1
Cars,AUDI,AUDI A1,A1 CITYCARVER 30 TFSI,Petrol,1000,901cc to 1000cc,111
Cars,AUDI,AUDI A1,A1 CITYCARVER 30 TFSI S-A,Petrol,1000,901cc to 1000cc,96
Cars,AUDI,AUDI A1,A1 CITYCARVER 35 TFSI,Petrol,1500,1401cc to 1500cc,58
Cars,AUDI,AUDI A1,A1 CITYCARVER 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,62
Cars,AUDI,AUDI A1,A1 S LINE 25 TFSI,Petrol,1000,901cc to 1000cc,931
Cars,AUDI,AUDI A1,A1 S LINE 25 TFSI S-A,Petrol,1000,901cc to 1000cc,396
Cars,AUDI,AUDI A1,A1 S LINE 30 TFSI,Petrol,1000,901cc to 1000cc,1205
Cars,AUDI,AUDI A1,A1 S LINE 30 TFSI S-A,Petrol,1000,901cc to 1000cc,1086
Cars,AUDI,AUDI A1,A1 S LINE 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,645
Cars,AUDI,AUDI A1,A1 S LINE BLACK ED 25 TFSI,Petrol,1000,901cc to 1000cc,238
Cars,AUDI,AUDI A1,A1 S LINE BLACK ED 25 TFSI S-A,Petrol,1000,901cc to 1000cc,223
Cars,AUDI,AUDI A1,A1 S LINE BLACK ED 30 TFSI,Petrol,1000,901cc to 1000cc,376
Cars,AUDI,AUDI A1,A1 S LINE BLACK ED 30 TFSI S-A,Petrol,1000,901cc to 1000cc,218
Cars,AUDI,AUDI A1,A1 S LINE BLACK ED 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,452
Cars,AUDI,AUDI A1,A1 S LINE COMPETITION TFSI S-A,Petrol,2000,1901cc to 2000cc,89
Cars,AUDI,AUDI A1,A1 S LINE STYLE ED 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,11
Cars,AUDI,AUDI A1,A1 S LINE TFSI,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A1,A1 S LINE TFSI S-A,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A1,A1 S LINE VORSPRUNG 30 TFSI,Petrol,1000,901cc to 1000cc,16
Cars,AUDI,AUDI A1,A1 S LINE VORSPRUNG 30 TFSI SA,Petrol,1000,901cc to 1000cc,26
Cars,AUDI,AUDI A1,A1 S LINE VORSPRUNG 35 TFSI SA,Petrol,1500,1401cc to 1500cc,113
Cars,AUDI,AUDI A1,A1 S LN COMPETITION 40 TFSI SA,Petrol,2000,1901cc to 2000cc,2
Cars,AUDI,AUDI A1,A1 S LN CONTRAST ED 35 TFSI SA,Petrol,1500,1401cc to 1500cc,1
Cars,AUDI,AUDI A1,A1 SE 25 TFSI,Petrol,1500,1401cc to 1500cc,1
Cars,AUDI,AUDI A1,A1 SE TFSI,Petrol,1400,1301cc to 1400cc,2
Cars,AUDI,AUDI A1,A1 SE TFSI,Petrol,1500,1401cc to 1500cc,1
Cars,AUDI,AUDI A1,A1 SPORT 25 TFSI,Petrol,1000,901cc to 1000cc,1814
Cars,AUDI,AUDI A1,A1 SPORT 25 TFSI S-A,Petrol,1000,901cc to 1000cc,568
Cars,AUDI,AUDI A1,A1 SPORT 30 TFSI,Petrol,1000,901cc to 1000cc,1577
Cars,AUDI,AUDI A1,A1 SPORT 30 TFSI S-A,Petrol,1000,901cc to 1000cc,632
Cars,AUDI,AUDI A1,A1 SPORT 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,313
Cars,AUDI,AUDI A1,A1 SPORT TDI,Diesel,1600,1501cc to 1600cc,1
Cars,AUDI,AUDI A1,A1 SPORT TDI,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A1,A1 SPORT TDI,Petrol,1400,1301cc to 1400cc,2
Cars,AUDI,AUDI A1,A1 SPORT TFSI,Petrol,1400,1301cc to 1400cc,3
Cars,AUDI,AUDI A1,A1 SPORT TFSI,Petrol,1500,1401cc to 1500cc,2
Cars,AUDI,AUDI A1,A1 SPORT TFSI S-A,Petrol,1400,1301cc to 1400cc,31
Cars,AUDI,AUDI A1,A1 TECHNIK 25 TFSI,Petrol,1000,901cc to 1000cc,2157
Cars,AUDI,AUDI A1,A1 TECHNIK 25 TFSI S-A,Petrol,1000,901cc to 1000cc,297
Cars,AUDI,AUDI A1,A1 TECHNIK 30 TFSI,Petrol,1000,901cc to 1000cc,387
Cars,AUDI,AUDI A1,A1 TECHNIK 30 TFSI S-A,Petrol,1000,901cc to 1000cc,93
Cars,AUDI,AUDI A3,A3,Diesel,1600,1501cc to 1600cc,5
Cars,AUDI,AUDI A3,A3,Diesel,2000,1901cc to 2000cc,8
Cars,AUDI,AUDI A3,A3,Petrol,1000,901cc to 1000cc,1
Cars,AUDI,AUDI A3,A3,Petrol,1400,1301cc to 1400cc,22
Cars,AUDI,AUDI A3,A3,Petrol,1500,1401cc to 1500cc,5
Cars,AUDI,AUDI A3,A3,Petrol,1600,1501cc to 1600cc,4
Cars,AUDI,AUDI A3,A3,Petrol,1700,1601cc to 1700cc,1
Cars,AUDI,AUDI A3,A3,Petrol,1800,1701cc to 1800cc,4
Cars,AUDI,AUDI A3,A3,Petrol,1900,1801cc to 1900cc,2
Cars,AUDI,AUDI A3,A3,Petrol,2000,1901cc to 2000cc,4
Cars,AUDI,AUDI A3,A3,Petrol,2100,2001cc to 2100cc,1
Cars,AUDI,AUDI A3,A3 E-TRON 40 S-A,Plug-in hybrid electric (Petrol),1400,1301cc to 1400cc,10
Cars,AUDI,AUDI A3,A3 FSI,Petrol,3200,3101cc to 3200cc,1
Cars,AUDI,AUDI A3,A3 S LINE 30 TDI,Diesel,1600,1501cc to 1600cc,2
Cars,AUDI,AUDI A3,A3 S LINE 30 TDI,Diesel,2000,1901cc to 2000cc,269
Cars,AUDI,AUDI A3,A3 S LINE 30 TDI S-A,Diesel,2000,1901cc to 2000cc,42
Cars,AUDI,AUDI A3,A3 S LINE 30 TFSI,Petrol,1000,901cc to 1000cc,1261
Cars,AUDI,AUDI A3,A3 S LINE 30 TFSI MHEV S-A,Petrol,1000,901cc to 1000cc,1003
Cars,AUDI,AUDI A3,A3 S LINE 35 TDI,Diesel,2000,1901cc to 2000cc,17
Cars,AUDI,AUDI A3,A3 S LINE 35 TDI S-A,Diesel,2000,1901cc to 2000cc,355
Cars,AUDI,AUDI A3,A3 S LINE 35 TFSI,Petrol,1500,1401cc to 1500cc,1644
Cars,AUDI,AUDI A3,A3 S LINE 35 TFSI MHEV S-A,Petrol,1500,1401cc to 1500cc,3532
Cars,AUDI,AUDI A3,A3 S LINE 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,24
Cars,AUDI,AUDI A3,A3 S LINE 40 TDI QUATTRO S-A,Diesel,2000,1901cc to 2000cc,7
Cars,AUDI,AUDI A3,A3 S LINE 40 TFSI E S-A,Plug-in hybrid electric (Petrol),1400,1301cc to 1400cc,3190
Cars,AUDI,AUDI A3,A3 S LINE 40 TFSI QUATTRO S-A,Petrol,2000,1901cc to 2000cc,25
Cars,AUDI,AUDI A3,A3 S LINE BLACK ED 30 TFSI,Petrol,1000,901cc to 1000cc,1
Cars,AUDI,AUDI A3,A3 S LINE BLACK ED 35 TFSI,Petrol,1500,1401cc to 1500cc,15
Cars,AUDI,AUDI A3,A3 S LINE BLACK ED 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,7
Cars,AUDI,AUDI A3,A3 S LINE BLACK EDITION 35 TDI,Diesel,2000,1901cc to 2000cc,3
Cars,AUDI,AUDI A3,A3 S LINE COMP 45 TFSI E SA,Plug-in hybrid electric (Petrol),1400,1301cc to 1400cc,334
Cars,AUDI,AUDI A3,A3 S LINE ED 1 35 TFSI MHEV SA,Petrol,1500,1401cc to 1500cc,1085
Cars,AUDI,AUDI A3,A3 S LINE ED 1 40 TDI QUAT SA,Diesel,2000,1901cc to 2000cc,10
Cars,AUDI,AUDI A3,A3 S LINE ED 1 40 TFSI QUAT SA,Petrol,2000,1901cc to 2000cc,6
Cars,AUDI,AUDI A3,A3 S LINE EDITION 1 35 TDI,Diesel,2000,1901cc to 2000cc,5
Cars,AUDI,AUDI A3,A3 S LINE EDITION 1 35 TDI S-A,Diesel,2000,1901cc to 2000cc,351
Cars,AUDI,AUDI A3,A3 S LINE EDITION 1 35 TFSI,Petrol,1500,1401cc to 1500cc,540
Cars,AUDI,AUDI A3,A3 S LINE FSI,Petrol,1500,1401cc to 1500cc,1
Cars,AUDI,AUDI A3,A3 S LINE NAV TDI S-A,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 S LINE SPECIAL ED TDI,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 S LINE TDI,Diesel,1600,1501cc to 1600cc,1
Cars,AUDI,AUDI A3,A3 S LINE TDI,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 S LINE TDI QUATTRO S-A,Petrol,2100,2001cc to 2100cc,1
Cars,AUDI,AUDI A3,A3 S LINE TFSI,Petrol,1400,1301cc to 1400cc,2
Cars,AUDI,AUDI A3,A3 S LINE TFSI QUATTRO S-A,Petrol,1800,1701cc to 1800cc,1
Cars,AUDI,AUDI A3,A3 S LINE TFSI S-A,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A3,A3 S LINE TFSI S-A,Petrol,1800,1701cc to 1800cc,1
Cars,AUDI,AUDI A3,A3 S LINE VOR 40 TFSI QUAT S-A,Petrol,2000,1901cc to 2000cc,5
Cars,AUDI,AUDI A3,A3 S LINE VORSPRUNG 35 TDI S-A,Diesel,2000,1901cc to 2000cc,14
Cars,AUDI,AUDI A3,A3 S LN VSPRNG 35 TFSI MHEV SA,Petrol,1500,1401cc to 1500cc,78
Cars,AUDI,AUDI A3,A3 S LNE V-SPRNG 40TDI QUAT SA,Diesel,2000,1901cc to 2000cc,2
Cars,AUDI,AUDI A3,A3 SE AUTO,Petrol,1600,1501cc to 1600cc,1
Cars,AUDI,AUDI A3,A3 SE TDI,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SE TECHNIK 30 TDI,Diesel,1600,1501cc to 1600cc,4
Cars,AUDI,AUDI A3,A3 SE TECHNIK 30 TFSI,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A3,A3 SE TECHNIK 35 TDI,Diesel,2000,1901cc to 2000cc,2
Cars,AUDI,AUDI A3,A3 SE TFSI,Petrol,1800,1701cc to 1800cc,1
Cars,AUDI,AUDI A3,A3 SE TFSI,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT,Petrol,1000,901cc to 1000cc,1
Cars,AUDI,AUDI A3,A3 SPORT,Petrol,1400,1301cc to 1400cc,4
Cars,AUDI,AUDI A3,A3 SPORT 30 TDI,Diesel,2000,1901cc to 2000cc,258
Cars,AUDI,AUDI A3,A3 SPORT 30 TDI S-A,Diesel,2000,1901cc to 2000cc,28
Cars,AUDI,AUDI A3,A3 SPORT 30 TFSI,Petrol,1000,901cc to 1000cc,974
Cars,AUDI,AUDI A3,A3 SPORT 30 TFSI MHEV S-A,Petrol,1000,901cc to 1000cc,732
Cars,AUDI,AUDI A3,A3 SPORT 35 TDI,Diesel,2000,1901cc to 2000cc,16
Cars,AUDI,AUDI A3,A3 SPORT 35 TDI S-A,Diesel,2000,1901cc to 2000cc,117
Cars,AUDI,AUDI A3,A3 SPORT 35 TFSI,Diesel,2000,1901cc to 2000cc,12
Cars,AUDI,AUDI A3,A3 SPORT 35 TFSI,Petrol,1500,1401cc to 1500cc,372
Cars,AUDI,AUDI A3,A3 SPORT 35 TFSI MHEV S-A,Petrol,1500,1401cc to 1500cc,399
Cars,AUDI,AUDI A3,A3 SPORT 35 TFSI S-A,Petrol,1500,1401cc to 1500cc,3
Cars,AUDI,AUDI A3,A3 SPORT 40 TDI QUATTRO S-A,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT 40 TFSI E S-A,Plug-in hybrid electric (Petrol),1400,1301cc to 1400cc,2217
Cars,AUDI,AUDI A3,A3 SPORT 40 TFSI E S-A,Plug-in hybrid electric (Petrol),2700,2601cc to 2700cc,1
Cars,AUDI,AUDI A3,A3 SPORT 40 TFSI QUATTRO S-A,Petrol,2000,1901cc to 2000cc,5
Cars,AUDI,AUDI A3,A3 SPORT AUTO,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A3,A3 SPORT NAV TDI,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT NAV TDI QUATTRO S-A,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT QUAT 197TFSI S-A,Diesel,2500,2401cc to 2500cc,1
Cars,AUDI,AUDI A3,A3 SPORT QUAT 197TFSI S-A,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT QUAT 197TFSI S-A,Petrol,2200,2101cc to 2200cc,2
Cars,AUDI,AUDI A3,A3 SPORT QUAT 197TFSI S-A,Petrol,2300,2201cc to 2300cc,1
Cars,AUDI,AUDI A3,A3 SPORT QUAT 197TFSI S-A,Petrol,2700,2601cc to 2700cc,1
Cars,AUDI,AUDI A3,A3 SPORT TDI AUTO,Diesel,2000,1901cc to 2000cc,2
Cars,AUDI,AUDI A3,A3 SPORT TFSI,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A3,A3 SPORT TFSI,Petrol,1500,1401cc to 1500cc,1
Cars,AUDI,AUDI A3,A3 SPORT TFSI,Petrol,1800,1701cc to 1800cc,2
Cars,AUDI,AUDI A3,A3 SPORT TFSI QUATTRO S-A,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 SPORT TFSI S-A,Petrol,1800,1701cc to 1800cc,2
Cars,AUDI,AUDI A3,A3 SPORT TFSI S-A,Petrol,2000,1901cc to 2000cc,2
Cars,AUDI,AUDI A3,A3 T FSI S LINE,Petrol,1400,1301cc to 1400cc,2
Cars,AUDI,AUDI A3,A3 T FSI S LINE,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A3,A3 TECHNIK 30 TDI,Diesel,2000,1901cc to 2000cc,225
Cars,AUDI,AUDI A3,A3 TECHNIK 30 TDI S-A,Diesel,2000,1901cc to 2000cc,19
Cars,AUDI,AUDI A3,A3 TECHNIK 30 TFSI,Petrol,1000,901cc to 1000cc,895
Cars,AUDI,AUDI A3,A3 TECHNIK 30 TFSI MHEV S-A,Petrol,1000,901cc to 1000cc,341
Cars,AUDI,AUDI A3,A3 TECHNIK 35 TDI,Diesel,2000,1901cc to 2000cc,11
Cars,AUDI,AUDI A3,A3 TECHNIK 35 TDI S-A,Diesel,2000,1901cc to 2000cc,85
Cars,AUDI,AUDI A3,A3 TECHNIK 35 TFSI,Petrol,1500,1401cc to 1500cc,250
Cars,AUDI,AUDI A3,A3 TECHNIK 35 TFSI MHEV S-A,Petrol,1500,1401cc to 1500cc,215
Cars,AUDI,AUDI A3,A3 TFSI,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A3,A3 TFSI,Petrol,1500,1401cc to 1500cc,1
Cars,AUDI,AUDI A3,A3 TFSI SPORT,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A3,A3 TFSI SPORT S/B,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A4,A4,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A4,A4,Petrol,1800,1701cc to 1800cc,1
Cars,AUDI,AUDI A4,A4,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Diesel,1600,1501cc to 1600cc,1
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Diesel,2000,1901cc to 2000cc,8
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Diesel,2500,2401cc to 2500cc,1
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,1400,1301cc to 1400cc,1
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,1600,1501cc to 1600cc,1
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,1800,1701cc to 1800cc,9
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,1900,1801cc to 1900cc,2
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,2000,1901cc to 2000cc,16
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,2100,2001cc to 2100cc,3
Cars,AUDI,AUDI A4,A4 1.6 AVANT,Petrol,2700,2601cc to 2700cc,1
Cars,AUDI,AUDI A4,A4 2.5 TDI,Diesel,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A4,A4 A-ROAD SPRT 45 TFSI QUAT SA,Petrol,2000,1901cc to 2000cc,2
Cars,AUDI,AUDI A4,A4 A-ROAD SPT 40TDI MHEV QT SA,Diesel,2000,1901cc to 2000cc,167
Cars,AUDI,AUDI A4,A4 A-ROAD VOR 45TFSI MHEV Q SA,Petrol,2000,1901cc to 2000cc,12
Cars,AUDI,AUDI A4,A4 ALLROAD SPORT 40TDI QUAT SA,Diesel,2000,1901cc to 2000cc,6
Cars,AUDI,AUDI A4,A4 ALLROAD SPORT 50 TDI QUAT A,Diesel,3000,2901cc to 3000cc,24
Cars,AUDI,AUDI A4,A4 ALLROAD TDI QUATTRO,Diesel,3000,2901cc to 3000cc,1
Cars,AUDI,AUDI A4,A4 ALLROAD TFSI QUATTRO S-A,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A4,A4 ALLROAD VOR 40TDI MHEV Q SA,Diesel,2000,1901cc to 2000cc,10
Cars,AUDI,AUDI A4,A4 ALLROAD VOR 50 TDI QUAT A,Diesel,3000,2901cc to 3000cc,11
Cars,AUDI,AUDI A4,A4 AROAD SPT 45TFSI MHEV QT SA,Petrol,2000,1901cc to 2000cc,60
Cars,AUDI,AUDI A4,A4 AVANT SE FSI QTR A,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A4,A4 AVANT SE TDI,Petrol,2000,1901cc to 2000cc,1
Cars,AUDI,AUDI A4,A4 AVANT TDI,Petrol,2000,1901cc to 2000cc,1
